"Team","idseason","Player","Fixture","Game","idgame","Season","Phase","Round","Home_Away","Against","Position","Minutes played","Goals","Assists","Yellow card","Red card","Shots on target","Shots off target","Shots blocked","Dribble attempts","Dribble attempts succ","Penalty won","Big chances missed","Penalty miss","Hit woodwork","Defensive actions","Clearances","Blocked shots","Interceptions","Total tackles","Dribbled past","Penalty committed","Own goals","Last man tackle","Error led to shot","Clearance off line","Error led to goal","Touches","Accurate passes","Total passes","Accurate passes(%)","Key passes","Total Crosses","Accurate Crosses","Total Long balls","Accurate Long balls","Big chances created","Duels","Duels won","Ground duels","Ground duels won","Aerial duels","Aerial duels won","Possession lost","Fouls","Was fouled","Offsides","Saves","Punches","Runs out","Runs out succ","High claims","Saves from inside box","Penalties saved","Dribble(%)","Passes(%)","Crosses(%)","Long balls(%)","Duels(%)","Ground duels(%)","Aerial duels(%)","Runs out(%)","Result"
"Olympiacos FC","5_2_2024-2025","Santiago Hezze",5,2,"5_2","2024-2025","Regular Season","First Round","Away","Aris Thessaloniki","M",90,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,4,1,0,0,0,0,0,0,0,90,69,75,"(92%)",2,0,0,5,5,1,7,2,5,1,2,1,11,2,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.92,NA,1,0.286,0.2,0.5,NA,"Lose"
"Olympiacos FC","5_2_2024-2025","Chiquinho",5,2,"5_2","2024-2025","Regular Season","First Round","Away","Aris Thessaloniki","M",69,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,18,"(100%)",2,3,0,1,1,0,5,1,4,1,1,0,7,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0.2,0.25,0,NA,"Lose"
"Olympiacos FC","6_5_2024-2025","Sergio Oliveira",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","M",62,0,0,0,0,0,0,1,2,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,49,20,30,"(67%)",2,5,5,3,2,0,14,8,9,5,5,3,15,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.667,1,0.667,0.571,0.556,0.6,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Willian",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","F",45,0,0,0,0,0,0,0,3,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,28,16,19,"(84%)",0,1,1,1,1,0,10,5,9,4,1,1,4,3,1,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.842,1,1,0.5,0.444,1,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Panagiotis Retsos",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","D",90,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1,1,1,1,0,0,0,0,0,0,58,38,48,"(79%)",0,0,0,6,3,0,10,7,4,2,6,5,11,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.792,NA,0.5,0.7,0.5,0.833,NA,"Win"
"Olympiacos FC","6_5_2024-2025","David Carmo",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,55,35,49,"(71%)",0,0,0,10,4,0,4,2,1,0,3,2,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.714,NA,0.4,0.5,0,0.667,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Apostolos Apostolopoulos",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","D",69,0,0,1,0,0,1,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,45,21,26,"(81%)",0,0,0,1,0,0,2,0,2,0,0,0,11,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.808,NA,0,0,0,NA,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Konstantinos Tzolakis",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,35,12,25,"(48%)",0,0,0,20,8,0,1,1,0,0,1,1,13,0,0,0,2,1,0,0,2,1,0,NA,0.48,NA,0.4,1,NA,1,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Rodinei",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","M",90,1,0,0,0,2,2,0,4,2,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,61,33,40,"(83%)",1,3,0,1,1,0,10,6,7,3,3,3,16,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.5,0.825,0,1,0.6,0.429,1,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Christos Mouzakitis",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","M",90,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,1,2,2,1,0,0,0,0,0,0,70,48,54,"(89%)",2,2,0,8,5,0,6,2,6,2,0,0,13,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.889,0,0.625,0.333,0.333,NA,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Costinha",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","D",90,0,0,0,0,1,1,0,6,5,0,0,0,1,12,4,0,3,5,1,0,0,0,0,0,0,87,28,39,"(72%)",0,7,1,4,2,0,17,11,13,10,4,1,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.833,0.718,0.143,0.5,0.647,0.769,0.25,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Kristoffer Velde",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","M",45,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,12,"(83%)",1,2,1,2,2,0,9,2,7,1,2,1,6,2,2,0,NA,NA,NA,NA,NA,NA,NA,0,0.833,0.5,1,0.222,0.143,0.5,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Francisco Ortega",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","D",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,"(86%)",0,2,0,0,0,0,1,0,0,0,1,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.857,0,NA,0,NA,0,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Charalampos Kostoulas",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","F",69,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,21,"(76%)",1,1,0,1,1,0,12,5,4,1,8,4,14,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.762,0,1,0.417,0.25,0.5,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Marko Stamenic",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","M",61,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,37,23,29,"(79%)",1,0,0,5,2,0,6,4,5,4,1,0,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.793,NA,0.4,0.667,0.8,0,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Chiquinho",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","M",28,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,8,"(88%)",0,0,0,0,0,0,6,2,5,1,1,1,4,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.875,NA,NA,0.333,0.2,1,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Santiago Hezze",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","M",29,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,19,10,12,"(83%)",0,0,0,2,2,0,4,2,3,1,1,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.833,NA,1,0.5,0.333,1,NA,"Win"
"Olympiacos FC","6_5_2024-2025","Ayoub El Kaabi",6,5,"6_5","2024-2025","Regular Season","First Round","Home","Atromitos Athens","F",21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,"(100%)",2,1,1,0,0,2,3,1,1,0,2,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,0.333,0,0.5,NA,"Win"
"Olympiacos FC","7_7_2024-2025","David Carmo",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","D",90,0,0,0,0,0,0,1,0,0,0,0,0,0,11,9,1,0,1,0,0,0,0,0,0,0,50,18,36,"(50%)",0,0,0,12,3,0,8,6,2,1,6,5,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.25,0.75,0.5,0.833,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Panagiotis Retsos",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","D",90,0,0,1,0,0,1,0,0,0,0,0,0,0,7,4,2,0,1,0,0,0,0,0,0,0,38,14,24,"(58%)",1,0,0,8,1,0,11,10,4,3,7,7,10,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.583,NA,0.125,0.909,0.75,1,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Kristoffer Velde",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,"(67%)",1,0,0,1,0,0,2,0,1,0,1,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,NA,0,0,0,0,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Francisco Ortega",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,3,1,0,0,0,0,0,0,52,15,23,"(65%)",1,3,1,4,1,0,10,6,6,4,4,2,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.652,0.333,0.25,0.6,0.667,0.5,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Gelson Martins",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",62,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,11,"(91%)",3,3,1,2,1,2,8,3,7,3,1,0,10,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.909,0.333,0.5,0.375,0.429,0,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Charalampos Kostoulas",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","F",45,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,1,0,2,2,0,0,0,0,0,0,29,15,19,"(79%)",2,1,0,0,0,0,14,9,7,4,7,5,6,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.789,0,NA,0.643,0.571,0.714,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Ayoub El Kaabi",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","F",90,0,0,0,0,3,1,1,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,21,6,10,"(60%)",0,0,0,0,0,0,4,1,0,0,4,1,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,0.25,NA,0.25,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Santiago Hezze",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",90,0,0,1,0,0,1,0,2,2,0,0,0,0,5,1,1,1,2,0,0,0,0,0,0,0,55,33,39,"(85%)",0,2,0,5,2,0,11,6,10,6,1,0,11,4,2,0,NA,NA,NA,NA,NA,NA,NA,1,0.846,0,0.4,0.545,0.6,0,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Dani Garcia",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",28,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,12,5,9,"(56%)",0,0,0,0,0,0,5,3,2,1,3,2,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.556,NA,NA,0.6,0.5,0.667,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Christos Mouzakitis",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",86,0,0,0,0,2,0,0,0,0,0,0,0,0,7,2,0,1,4,1,0,0,0,0,0,0,49,18,30,"(60%)",2,6,2,7,2,0,7,4,7,4,0,0,17,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.333,0.286,0.571,0.571,NA,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Konstantinos Tzolakis",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,33,4,20,"(20%)",0,0,0,18,2,0,0,0,0,0,0,0,16,0,0,0,4,0,2,2,0,3,0,NA,0.2,NA,0.111,NA,NA,NA,1,"Draw"
"Olympiacos FC","7_7_2024-2025","Sergio Oliveira",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,6,8,"(75%)",0,9,1,2,1,0,7,1,3,0,4,1,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.75,0.111,0.5,0.143,0,0.25,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Rodinei",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",90,0,0,1,0,0,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,47,23,27,"(85%)",1,3,1,1,0,0,12,5,7,4,5,1,11,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.852,0.333,0,0.417,0.571,0.2,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Giorgos Masouras",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","M",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,"(100%)",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,0,NA,"Draw"
"Olympiacos FC","7_7_2024-2025","Costinha",7,7,"7_7","2024-2025","Regular Season","First Round","Away","Panathinaikos","D",62,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,39,14,19,"(74%)",0,5,1,2,1,0,7,4,4,3,3,1,11,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.737,0.2,0.5,0.571,0.75,0.333,NA,"Draw"
"Panathinaikos","1_4_2024-2025","Alexander Jeremejeff",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","F",90,0,0,0,0,0,3,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,21,3,10,"(30%)",0,0,0,0,0,0,9,4,4,0,5,4,12,2,0,1,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,0.444,0,0.8,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Tonny Vilhena",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","M",60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,42,28,32,"(88%)",1,1,0,1,0,0,7,2,5,1,2,1,8,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.875,0,0,0.286,0.2,0.5,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Filip Duricic",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","F",60,0,0,0,0,0,0,1,3,2,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,44,24,29,"(83%)",1,1,0,1,1,0,11,6,10,6,1,0,9,1,2,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.828,0,1,0.545,0.6,0,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Fotis Ioannidis",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","F",30,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,13,"(69%)",0,1,0,0,0,0,8,3,7,2,1,1,11,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.692,0,NA,0.375,0.286,1,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Nemanja Maksimovic",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","M",90,0,0,1,0,0,1,1,1,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,70,57,61,"(93%)",1,1,0,1,0,0,8,5,5,3,3,2,5,2,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.934,0,0,0.625,0.6,0.667,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Tin Jedvaj",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","D",30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,39,29,36,"(81%)",0,0,0,2,1,0,5,2,4,2,1,0,7,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.806,NA,0.5,0.4,0.5,0,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Philipp Max",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","D",80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,44,28,32,"(88%)",2,6,3,1,0,0,2,0,0,0,2,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.875,0.5,0,0,NA,0,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Willian Arao",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","D",60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,1,0,0,0,0,0,0,72,64,66,"(97%)",0,0,0,8,7,0,5,2,2,1,3,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,0.875,0.4,0.5,0.333,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Tete",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","F",69,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,51,25,31,"(81%)",1,5,1,2,1,1,7,4,5,3,2,1,14,0,3,1,NA,NA,NA,NA,NA,NA,NA,0,0.806,0.2,0.5,0.571,0.6,0.5,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Bart Schenkeveld",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,103,90,96,"(94%)",1,0,0,7,4,0,5,4,1,1,4,3,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.938,NA,0.571,0.8,1,0.75,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Yury Lodygin",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,30,"(93%)",0,0,0,8,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,NA,0.933,NA,0.75,NA,NA,NA,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Anastasios Bakasetas",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","M",30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26,29,"(90%)",3,5,3,2,1,0,3,1,3,1,0,0,8,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.897,0.6,0.5,0.333,0.333,NA,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Daniel Mancini",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","M",21,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,16,9,13,"(69%)",0,0,0,0,0,0,4,1,3,0,1,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.692,NA,NA,0.25,0,1,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Filip Mladenovic",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","D",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,"(100%)",0,2,0,1,1,0,1,1,0,0,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,NA,1,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Zeca",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","M",51,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,70,59,64,"(92%)",1,0,0,3,3,0,6,4,4,3,2,1,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.922,NA,1,0.667,0.75,0.5,NA,"Lose"
"Panathinaikos","1_4_2024-2025","Giorgos Vagiannidis",1,4,"1_4","2024-2025","Regular Season","First Round","Home","Asteras Aktor","D",90,0,0,1,0,0,1,0,5,3,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,86,45,50,"(90%)",1,8,1,0,0,0,9,5,8,4,1,1,17,2,0,0,NA,NA,NA,NA,NA,NA,NA,0.6,0.9,0.125,NA,0.556,0.5,1,NA,"Lose"
"Panathinaikos","2_6_2024-2025","Adam Gnezda Cerin",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","M",76,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0,2,1,0,2,0,0,0,0,0,0,69,54,60,"(90%)",1,0,0,2,2,0,8,2,6,1,2,1,9,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,0.9,NA,1,0.25,0.167,0.5,NA,"Win"
"Panathinaikos","2_6_2024-2025","Tin Jedvaj",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","D",90,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,0,0,0,0,88,71,78,"(91%)",0,0,0,9,4,0,11,4,5,1,6,3,9,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,0.444,0.364,0.2,0.5,NA,"Win"
"Panathinaikos","2_6_2024-2025","Giorgos Vagiannidis",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","D",90,0,0,0,0,0,0,0,3,1,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,89,47,56,"(84%)",0,2,0,3,3,0,12,7,6,4,6,3,15,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.333,0.839,0,1,0.583,0.667,0.5,NA,"Win"
"Panathinaikos","2_6_2024-2025","Filip Duricic",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","M",30,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,22,"(77%)",2,1,1,3,2,0,4,2,4,2,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.773,1,0.667,0.5,0.5,NA,NA,"Win"
"Panathinaikos","2_6_2024-2025","Willian Arao",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","M",14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26,20,23,"(87%)",0,0,0,3,2,0,4,1,1,1,3,0,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,0.667,0.25,1,0,NA,"Win"
"Panathinaikos","2_6_2024-2025","Alexander Jeremejeff",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","F",90,0,0,0,0,0,2,0,3,1,0,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,42,13,22,"(59%)",1,0,0,1,0,1,12,4,9,4,3,0,16,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.333,0.591,NA,0,0.333,0.444,0,NA,"Win"
"Panathinaikos","2_6_2024-2025","Nemanja Maksimovic",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","M",90,0,0,0,0,1,0,1,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,75,57,66,"(86%)",1,0,0,6,2,0,7,3,4,1,3,2,10,2,0,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.864,NA,0.333,0.429,0.25,0.667,NA,"Win"
"Panathinaikos","2_6_2024-2025","Andraz Sporar",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","F",30,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,"(50%)",0,2,0,0,0,0,4,2,2,1,2,1,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.5,0,NA,0.5,0.5,0.5,NA,"Win"
"Panathinaikos","2_6_2024-2025","Anastasios Bakasetas",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","M",60,0,0,1,0,1,0,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,43,24,29,"(83%)",1,4,1,6,4,0,7,4,6,4,1,0,10,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.828,0.25,0.667,0.571,0.667,0,NA,"Win"
"Panathinaikos","2_6_2024-2025","Bart Schenkeveld",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,70,61,62,"(98%)",0,0,0,5,4,0,10,7,5,5,5,2,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0.984,NA,0.8,0.7,1,0.4,NA,"Win"
"Panathinaikos","2_6_2024-2025","Tete",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","F",30,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,32,18,19,"(95%)",0,5,0,1,1,0,8,4,7,4,1,0,7,1,3,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.947,0,1,0.5,0.571,0,NA,"Win"
"Panathinaikos","2_6_2024-2025","Bartlomiej Dragowski",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37,26,29,"(90%)",0,0,0,6,3,0,1,1,1,1,0,0,3,0,1,0,3,0,0,0,0,1,0,NA,0.897,NA,0.5,1,1,NA,NA,"Win"
"Panathinaikos","2_6_2024-2025","Daniel Mancini",2,6,"2_6","2024-2025","Regular Season","First Round","Home","APO Levadiakos","F",60,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,34,15,20,"(75%)",3,5,1,4,2,1,7,2,7,2,0,0,13,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.333,0.75,0.2,0.5,0.286,0.286,NA,NA,"Win"
